9.918,10.307,10.063,9.7989,-11.004,60.23,50.992,43.005,88.251,41.704,-12.639,24.094,65.325,23.806,67.381,35.551,48.65,41.523,63.889,59.848
10.079,9.9779,9.9393,9.9392,27.119,14.508,48.05,37.347,34.397,85.209,110.3,45.903,94.766,17.033,22.805,47.348,68.596,37.313,57.357,25.125
10.025,10.064,10.181,9.9323,67.791,90.523,73.956,-40.978,45.137,99.267,61.556,51.802,39.089,51.469,48.711,53.948,79.233,-11.355,34.013,-0.24693
9.9157,9.9141,9.904,9.8659,46.578,50.955,49.864,91.339,37.087,41.053,46.012,65.317,17.965,46.049,48.387,56.272,66.892,45.365,42.144,70.1
10.037,10.1,10.082,10.116,49.04,37.166,56.432,35.415,102.83,51.528,50.637,91.051,84.333,49.585,10.331,61.372,61.107,79.409,-2.4213,52.365
10.057,9.7402,9.8787,9.8712,27.853,73.258,88.458,52.702,72.416,54.632,40.853,38.272,-24.31,62.973,51.891,17.067,102.55,74.254,41.308,92.635
9.9403,10.133,9.8934,10.02,40.238,-22.384,67.665,37.043,63.825,25.572,6.4039,-16.741,99.676,4.2784,60.891,87.171,46.218,71.423,-8.4323,39.553
10.11,10.07,9.7554,9.8973,6.1952,19.481,45.587,21.131,78.339,48.827,65.014,32.455,69.453,30.877,41.258,48.2,43.378,37.021,35.969,10.686
9.9962,10.007,9.9063,9.9318,81.941,66.156,37.422,69.864,70.759,50.124,22.317,18.888,31.477,67.661,39.593,27.375,47.107,53.019,48.146,69.354
9.9195,10.014,10.055,10.036,43.896,33.733,66.157,32.748,49.934,57.845,66.953,44.612,77.577,79.527,62.538,35.404,0.75135,77.113,-13.123,35.767
9.9456,9.8788,9.9712,10.119,95.747,94.491,38.122,79.43,41.038,15.227,66.21,15.761,20.652,78.657,76.941,59.581,46.758,24.679,30.295,81.898
10.166,9.9167,9.7998,9.9449,78.928,40.54,81.835,91.195,85.186,46.267,27.533,25.201,52.696,71.308,-4.406,102.52,106.95,46.207,34.753,68.689
10.054,9.8499,10.029,9.9842,56.097,59.953,79.223,-13.741,90.423,53.315,97.077,24.997,76.545,98.382,63.016,92.125,-40.393,39.586,65.633,98.721
9.9867,9.8572,9.9298,9.9228,66.373,59.081,24.593,59.894,35.833,53.97,33.246,94.157,58.662,95.065,72.46,60.047,68.38,51.064,42.726,67.857
10.179,10.112,9.9831,9.9396,53.55,48.562,9.0993,53.009,79.305,19.002,23.633,51.267,-2.6905,21.678,29.839,50.357,2.0854,21.818,36.713,90.496
9.9318,9.9781,9.7809,10.047,11.169,102.26,28.458,-8.82,56.157,78.634,32.21,91.028,60.874,46.223,49.721,46.072,94.949,24.448,74.781,77.404
9.9835,10.117,9.8558,10.038,21.379,40.277,54.227,71.068,93.554,48.812,38.455,68.82,82.984,31.247,119.2,45.594,64.208,28.764,43.765,53.151
9.8654,10.095,9.9647,9.9397,45.493,8.5623,80.819,71.025,76.372,78.765,51.837,12.942,28.29,-0.81817,65.052,70.428,68.131,74.479,68.261,67.795
9.9154,9.7673,9.9149,9.9322,46.363,21.267,40.195,63.878,22.643,41.458,66.152,50.854,27.744,22.621,82.19,59.388,-11.895,42.093,40.763,53.537
9.9274,9.9456,9.9846,10.041,51.899,40.374,81.175,73.096,45.477,25.656,34.91,30.837,30.336,27.044,33.925,71.699,35.848,44.404,105.63,83.224
9.7805,10.206,9.8541,10.154,97.687,67.436,20.566,26.273,17.326,52.694,77.209,37.961,27.45,26.037,23.963,91.347,98.099,69.979,18.493,64.118
10.042,9.9863,9.9847,10.016,49.166,24.407,120.03,-7.9863,104.45,18.091,57.957,72.86,21.289,68.201,91.688,51.194,40.471,40.084,16.272,106.22
9.9808,10.021,10.066,9.9358,61.243,43.894,76.991,33.531,33.423,7.5917,36.184,26.306,52.673,79.981,55.317,66.016,-1.0455,55.435,79.069,5.1917
10.048,10.031,9.8873,9.9107,38.565,40.398,115.33,73.123,68.524,130.75,79.343,36.399,53.523,106.3,74.339,58.429,58.703,71.503,63.607,73.912
9.883,10.012,10.111,10.059,54.85,22.257,77.469,94.429,13.071,29.788,34.829,32.63,79.204,90.864,83.287,44.33,50.483,101.06,3.9212,95.56
9.8083,10.014,9.9295,10.049,67.937,92.522,112.9,38.837,59.911,29.944,43.209,13.55,20.193,73.34,50.587,28.851,71.474,33.749,49.698,-3.6724
9.9482,9.9451,10.126,9.9606,37.664,59.484,47.165,85.511,-0.56066,68.397,55.281,49.701,91.552,89.407,17.322,47.708,37.878,3.8864,96.768,40.521
10.12,9.9649,10.058,9.9288,30.832,16.239,67.867,88.411,97.046,76.294,51.394,47.542,48.324,16.346,45.841,19.483,59.425,65.711,28.233,83.474
9.9622,10.053,10.188,10.228,5.3569,48.424,30.901,14.12,56.931,3.5416,42.914,13.659,36.942,33.425,18.472,49.539,95.081,20.802,10.452,4.3156
10.118,9.8974,10.003,9.9006,24.186,71.479,17.972,62.573,133.16,45.381,81.279,62.323,56.443,56.515,65.221,99.594,50.178,41.753,49.739,60.576
10.186,10.051,9.9608,10.072,31.285,17.965,43.144,60.967,-31.854,-6.9931,62.019,56.174,54.502,17.163,11.057,44.978,54.113,17.37,42.682,23.53
10.023,9.9536,10.134,10.135,37.184,91.224,49.207,79.741,81.992,92.448,25.1,106.59,88.187,77.074,93.786,20.868,88.465,63.167,31.927,86.078
10.14,9.984,9.7714,9.8914,16.249,51.888,111.79,42.879,78.915,57.155,91.368,45.878,46.616,31.449,43.922,41.172,85.962,60.483,45.519,35.67
10.029,10.03,9.9668,10.045,79.527,30.853,45.648,-1.9193,31.673,48.388,100.98,78.207,8.3654,76.622,32.967,39.42,50.931,45.363,40.898,67.297
10.006,10.107,9.9153,9.8822,52.032,-1.4524,15.383,34.736,48.145,16.6,65.011,42.278,48.652,41.089,77.755,43.41,23.725,-18.193,63.888,34.805
10.127,10.16,9.9466,9.9579,79.149,49.615,47.063,40.793,98.372,27.549,14.648,66.542,40.015,78.703,52.138,55.392,52.498,56.867,62.667,17.87
10.028,9.9111,10.004,10.144,47.01,-54.272,81.625,19.463,12.895,52.796,-2.6309,47.041,79.426,40.062,64.337,15.129,33.404,88.145,54.177,17.767
9.9577,9.8427,10.074,10.134,28.559,28.952,56.52,71.005,43.478,102.6,30.191,23.823,16.481,56.115,9.8748,43.445,44.541,78.988,109.64,65.689
9.9043,10.092,10.15,9.9728,45.053,17.898,108.41,52.422,68.17,49.895,105.78,69.328,67.877,59.063,44.012,46.908,16.104,49.051,31.477,15.03
10.19,10.011,10.174,9.8906,96.457,87.916,95.204,49.789,48.272,32.655,-6.4571,34.339,69.165,75.883,28.158,-11.618,44.024,21.281,33.148,105.94
10.161,10.038,9.964,9.9609,9.159,100.46,31.928,91.364,63.352,41.438,60.223,35.371,45.101,81.136,33.081,14.701,40.998,22.695,111.26,98.034
9.8921,10.148,9.9298,10.048,31.669,-1.2528,59.322,61.054,53.28,77.185,8.2563,30.299,49.381,42.44,28.272,-6.3337,76.105,94.331,52.512,61.669
9.9979,9.916,9.9672,10.061,3.1294,34.073,15.447,61.5,33.415,-46.395,86.15,77.382,81.265,57.086,2.6115,109.02,73.668,19.879,17.712,105.97
10.037,9.9498,9.9086,9.9158,63.053,3.1319,66.979,57.182,66.577,44.444,106.1,53.796,26.243,62.054,54.613,14.032,19.664,34.162,48.924,1.3772
9.9843,10.064,10.048,10.101,95.783,58.416,6.1201,75.837,89.298,19.576,112.85,-9.4665,47.88,57.652,118.9,47.625,58.533,74.238,107,-4.8811
9.7635,9.8326,10.138,9.7799,40.393,26.369,95.628,60.03,-3.9185,62.79,66.96,66.556,31.388,56.473,75.687,21.651,66.819,-15.805,84.161,73.492
9.9583,9.8705,9.9963,10.023,84.976,5.6782,119.61,62.194,-9.3082,83.581,21.856,71.802,37.601,45.755,31.843,1.5097,7.2041,53.609,79.317,98.636
9.9012,10.004,10.054,9.8774,45.891,88.55,60.604,35.625,66.644,57.777,54.837,68.331,37.632,31.273,9.6042,51.53,18.026,30.701,67.781,97.875
10.133,9.9212,9.885,9.9781,68.479,24.222,35.861,75.429,89.256,73.551,75.053,43.369,69.018,57.526,108.95,49.415,67.509,49.894,4.7141,81.703
10.08,10.043,10.21,9.8394,48.212,26.679,50.913,14.104,72.215,58.967,13.506,82.583,89.738,38.049,23.016,45.045,61.431,33.668,52.427,33.535
9.8409,9.9795,10.015,9.8857,17.827,49.529,29.114,91.579,34.516,57.726,63.839,59.456,13.035,60.381,53.79,113.94,62.17,50.554,36.499,47.367
10.11,9.9688,10.049,10.154,81.286,85.518,34.423,60.073,36.187,27.108,80.646,80.342,35.025,108.17,18.659,56.967,35.289,73.969,67.837,50.115
9.979,9.8847,10.054,10.081,4.1013,60.825,-0.92606,48.584,54.485,23.1,93.249,80.545,23.32,68.318,15.037,59.852,96.431,24.287,72.184,71.276
10.182,9.7313,9.9084,9.9342,87.109,35.879,78.338,75.811,46.311,23.817,1.935,-12.589,37.969,88.817,35.736,26.951,26.326,121.64,27.991,31.98
9.8201,10.185,9.9794,10.001,59.685,57.356,79.769,78.945,77.826,42.808,79.508,14.147,94.721,99.816,56.304,62.475,93.728,71.439,62.145,70.99
10.109,10.135,9.9171,9.9696,5.9563,15.357,61.854,-0.93895,70.804,16.288,75.616,69.636,29.257,34.588,113,49.513,33.237,52.598,61.481,8.7836
10.053,9.9758,9.9012,10.011,29.765,74.291,49.289,27.851,-0.70852,50.259,61.82,62.628,21.709,66.713,18.593,10.479,98.016,39.958,52.553,49.219
9.886,10.143,10.028,10.137,61.842,5.89,4.77,49.355,50.792,55.805,59.262,8.5087,59.431,52.64,60.362,46.674,9.3178,87.574,68.501,57.907
10.158,10.049,9.9612,10.094,43.874,59.268,59.626,94.987,74.201,25.526,-5.5274,42.719,50.954,90.614,68.269,65.45,45.871,89.446,0.47154,91.816
10.006,9.7866,10.039,10.093,18.119,19.419,93.762,90.19,104.49,92.313,69.465,91.89,41.314,91.038,54.895,17.336,13.976,83.592,28.326,4.7516
9.9887,10.087,9.8151,10.117,44.185,87.336,81.567,70.259,21.222,9.5326,41.882,124.83,18.621,48.507,-12.388,21.743,54.977,25.797,24.171,44.606
10.09,10.073,10.086,9.6877,29.95,86.536,79.305,74.727,29.619,37.353,75.973,27.951,39.103,50.221,46.393,67.596,95.621,41.888,47.743,63.191
10.003,10.051,9.7822,10.023,37.791,34.881,63.144,42.818,62.62,62.924,58.544,64.471,97.153,13.441,78.312,33.11,66.955,88.666,110.49,47.962
10.09,10.005,10.188,10.02,51.832,53.415,46.518,4.2024,71.077,43.511,37.824,71.699,27.765,20.24,3.3556,33.054,44.318,46.272,64.914,70.664
9.8961,9.9752,9.9757,10.001,30.144,-10.809,3.6213,41.317,67.278,81.54,53.91,29.035,73.235,31.746,20.695,33.108,60.561,33.754,-14.145,69.216
9.9581,9.7972,9.9825,9.9578,82.602,55.002,46.71,22.102,112.32,88.225,5.7056,33.673,20.44,32.794,73.548,42.158,74.125,61.343,58.95,70.457
10.185,10.131,10.213,10.136,-5.6814,40.374,84.025,53.604,-6.403,-1.5985,71.982,56.022,59.719,63.783,104.44,67.381,86.09,49.175,53.9,66.124
9.9123,9.9908,10.026,9.9338,39.13,-6.6285,68.701,35.915,45.228,66.162,63.087,53.433,68.695,40.62,-24.338,-0.26095,-4.5071,5.7857,47.441,-9.4482
9.9809,9.8279,9.9018,10.037,27.226,47.988,89.031,109.59,76.297,5.4798,52.388,-22.903,86.606,28.637,28.399,31.536,80.782,43.086,73.953,65.44
9.924,10.018,9.8864,10.25,47.038,50.286,104.03,109.1,81.131,59.809,83.903,79.46,85.24,42.12,43.006,64.603,33.25,83.583,34.932,81.12
9.9542,9.9643,10.06,9.9186,34.984,17.276,66.489,62.195,1.3208,50.242,98.489,81.294,9.4109,55.999,76.357,101.45,63.632,39.991,54.859,30.834
9.9582,10.01,9.9316,9.7951,77.954,7.2252,68.578,-5.0172,62.891,21.204,63.87,59.984,78.526,50.503,72.798,28.802,39.222,20.87,49.313,49.536
9.906,10.033,10.02,10.167,50.112,73.626,73.097,43.664,18.755,48.013,17.216,49.568,22.083,67.044,60.074,74.392,60.791,59.987,73.139,75.743
9.8289,9.9953,10.105,9.9467,28.864,86.925,31.963,83.281,36.645,62.59,49.15,35.893,-12.826,49.411,20.291,35.801,93.529,65.259,87.866,92.76
9.9245,9.9583,9.9494,9.8217,66.197,42.684,49.638,49.004,28.599,34.67,25.595,34.862,72.162,51.906,58.813,63.857,26.214,23.339,51.719,72.639
10.147,9.9029,9.9931,10.06,48.694,69.131,87.256,79.223,26.778,35.418,50.629,86.447,101.82,88.594,76.14,98.002,59.199,87.064,46.37,51.574
10.112,9.9981,10.057,9.9516,102.67,91.395,48.589,109.61,74.388,18.015,62.096,34.572,34.618,21.651,76.594,63.467,88.967,48.541,21.561,45.936
10.053,9.9579,9.93,9.8961,67.586,67.18,71.743,58.332,60.153,59.819,90.109,55.873,63.128,80.201,83.037,47.219,53.401,95.904,62.597,46.367
10.221,10.003,10.165,10.026,67.671,53.484,37.213,21.42,91.51,37.763,19.156,95.536,41.998,127.37,67.526,55.484,39.518,33.243,94.286,-8.102
10.033,10.138,10.067,9.9317,61.482,5.8049,12.185,58.533,69.921,58.71,68.397,72.601,43.824,31.323,76.984,27.356,11.766,83.512,52.223,77.91
10.011,10.079,9.9513,9.9995,46.098,43.827,19.416,59.332,28.933,24.235,34.034,-44.579,-5.4813,131.18,41.416,46.023,73.173,34.014,15.239,37.981
10.098,10.134,10.14,9.9484,58.746,72.573,53.515,51.537,47.146,86.156,65.553,29.531,14.768,77.838,55.357,73.964,25.511,19.963,71.801,51.128
10.034,10.066,9.8899,9.8719,37.557,50.499,5.8969,86.736,56.417,59.445,44.317,106.27,54.985,4.9972,41.381,36.868,-8.6272,-57.96,77.261,60.187
10.185,9.9967,10.07,9.9968,28.311,63.895,125.54,27.854,84.351,55.694,31.76,11.023,20.08,-27.625,15.08,19.141,60.834,43.967,13.214,13.668
10.077,10.117,9.9391,10.036,77.902,47.739,59.574,56.76,16.841,89.501,78.763,-29.638,44.066,37.36,33.169,45.816,64.607,72.734,103.35,57.188
10.009,10.115,10.102,10.048,85.14,62.878,93.245,12.839,64.652,65.628,74.289,18.947,13.549,0.65748,43.671,19.872,27.894,52.818,72.933,78.124
9.9266,9.831,9.9134,9.9534,62.099,63.338,55.606,58.045,7.2007,53.771,29.999,55.432,69.828,80.166,-5.7397,40.747,33.506,16.893,85.296,53.386
10.079,10.068,9.9296,9.9846,37.418,36.502,83.854,53.112,31.914,79.334,-10.86,2.7728,17.223,22.525,-6.6586,-23.303,45.167,25.966,15.045,-5.3326
10.114,9.8439,9.966,10.03,101.97,52.817,63.01,9.202,56.812,54.895,94.441,16.449,90.635,93.319,83.076,63.053,63.711,79.609,39.149,75.278
10.011,10.059,9.9013,10.051,40.886,41.659,69.94,60.18,71.719,62.328,55.657,57.678,54.907,95.193,71.225,37.435,73.744,33.746,8.171,81.953
9.9655,10.141,10.099,10.015,43.934,58.548,89.245,68.017,121.13,82.249,51.188,14.885,46.936,27.475,89.692,52.763,84.443,9.7263,20.843,62.736
10.121,9.98,10.2,10.091,73.143,115.17,65.607,105.96,36.748,89.399,24.087,71.279,70.915,43.695,109.62,66.482,26.971,13.936,23.357,17.582
9.9965,10.077,10.072,9.7755,75.984,23.479,38.333,83.846,58.862,45.266,33.892,28.093,12.909,-19.311,80.643,45.093,106.59,70.093,14.785,78.984
9.9978,10.166,10.14,10.081,85.909,62.066,26.195,47.064,34.947,92.269,98.623,38.722,83.241,67.959,56.504,83.559,96.167,71.709,22.722,53.386
10.113,10.081,9.9409,10.037,49.128,38.735,60.414,40.947,53.495,-5.9246,33.341,-16.014,33.478,59.052,69.868,20.913,52.638,101.63,92.093,65.028
10.048,9.9607,10.014,10.148,77.71,63.436,6.6836,26.754,36.076,27.474,80.666,25.352,53.85,36.373,25.533,19.105,20.401,22.422,72.499,42.133
10.084,10.024,10.034,10.123,24.004,74.674,61.635,54.404,94.715,67.155,100.42,17.671,61.598,20.528,51.781,24.884,40.135,63.16,49.994,33.161
